2024-01-31 17:02:45,562 INFO    SystemMonitor:46940 [interfaces.py:start():190] Started memory monitoring
2024-01-31 17:02:45,563 INFO    SystemMonitor:46940 [interfaces.py:start():190] Started network monitoring
2024-01-31 17:02:45,587 DEBUG   HandlerThread:46940 [system_info.py:_probe_git():181] Probing git
2024-01-31 17:02:45,648 DEBUG   HandlerThread:46940 [system_info.py:_probe_git():189] Probing git done
2024-01-31 17:02:45,648 DEBUG   HandlerThread:46940 [system_info.py:probe():244] Probing system done
2024-01-31 17:02:45,649 DEBUG   HandlerThread:46940 [system_monitor.py:probe():223] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.8.10', 'heartbeatAt': '2024-01-31T16:02:45.560733', 'startedAt': '2024-01-31T16:02:44.935034', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:TianzhengHU/ML4Graphs_DGI.git', 'commit': '8dd7d46ebd8911b4f970ed5b391b8ef7457678d6'}, 'email': 'mashtz@163.com', 'root': '/Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI', 'host': 'hutianzhengdeMacBook-Pro.local', 'username': 'hutianzheng', 'executable': '/opt/anaconda3/envs/DeepL/bin/python3.8', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'/': {'total': 460.4317207336426, 'used': 9.435829162597656}}, 'memory': {'total': 8.0}}
2024-01-31 17:02:45,649 INFO    HandlerThread:46940 [system_monitor.py:probe():224] Finished collecting system info
2024-01-31 17:02:45,649 INFO    HandlerThread:46940 [system_monitor.py:probe():227] Publishing system info
2024-01-31 17:02:45,649 DEBUG   HandlerThread:46940 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-31 17:02:45,650 DEBUG   HandlerThread:46940 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-31 17:02:45,650 DEBUG   HandlerThread:46940 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-01-31 17:02:46,496 INFO    Thread-16 :46940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_170244-2t9t2ufu/files/conda-environment.yaml
2024-01-31 17:02:46,496 INFO    Thread-16 :46940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_170244-2t9t2ufu/files/requirements.txt
2024-01-31 17:02:51,519 INFO    Thread-16 :46940 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_170244-2t9t2ufu/files/conda-environment.yaml
2024-01-31 17:02:51,569 DEBUG   HandlerThread:46940 [system_info.py:_save_conda():87] Saving conda packages done
2024-01-31 17:02:51,570 INFO    HandlerThread:46940 [system_monitor.py:probe():229] Finished publishing system info
2024-01-31 17:02:51,585 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:02:51,585 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: keepalive
2024-01-31 17:02:51,586 DEBUG   SenderThread:46940 [sender.py:send():380] send: files
2024-01-31 17:02:51,586 INFO    SenderThread:46940 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2024-01-31 17:02:51,602 DEBUG   SenderThread:46940 [sender.py:send():380] send: telemetry
2024-01-31 17:02:51,605 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:02:51,606 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:02:51,607 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:02:52,300 INFO    wandb-upload_0:46940 [upload_job.py:push():131] Uploaded file /var/folders/yk/tq09n1b16d3gv0_xwdh9yw600000gn/T/tmpsuvzfkylwandb/fe0wx9xv-wandb-metadata.json
2024-01-31 17:02:52,524 INFO    Thread-16 :46940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_170244-2t9t2ufu/files/wandb-metadata.json
2024-01-31 17:02:55,869 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:00,884 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:05,905 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:06,603 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:03:06,603 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:03:06,610 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:03:11,802 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:16,828 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:17,632 INFO    Thread-16 :46940 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_170244-2t9t2ufu/files/config.yaml
2024-01-31 17:03:21,610 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:03:21,610 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:03:21,612 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:03:22,875 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:27,895 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:32,918 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:36,611 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:03:36,613 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:03:36,620 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:03:38,832 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:43,847 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:45,567 DEBUG   SystemMonitor:46940 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-31 17:03:45,572 DEBUG   SenderThread:46940 [sender.py:send():380] send: stats
2024-01-31 17:03:49,589 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:51,611 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:03:51,612 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:03:51,618 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:03:54,803 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:03:59,828 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:04,841 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:06,615 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:04:06,616 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:04:06,627 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:04:09,892 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:14,913 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:15,580 DEBUG   SenderThread:46940 [sender.py:send():380] send: stats
2024-01-31 17:04:20,597 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:21,615 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:04:21,617 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:04:21,630 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:04:25,799 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:30,815 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:35,836 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:36,622 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:04:36,623 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:04:36,634 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:04:40,847 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:45,585 DEBUG   SenderThread:46940 [sender.py:send():380] send: stats
2024-01-31 17:04:46,586 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:51,606 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:04:51,622 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:04:51,622 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:04:51,639 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:04:56,834 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:05:01,852 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:05:06,629 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:05:06,630 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:05:06,644 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:05:07,835 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:05:12,857 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:05:15,588 DEBUG   SenderThread:46940 [sender.py:send():380] send: stats
2024-01-31 17:05:18,601 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:05:21,632 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: stop_status
2024-01-31 17:05:21,633 DEBUG   SenderThread:46940 [sender.py:send_request():407] send_request: stop_status
2024-01-31 17:05:21,650 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-31 17:05:23,906 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
2024-01-31 17:05:26,215 INFO    Thread-16 :46940 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_170244-2t9t2ufu/files/output.log
2024-01-31 17:05:28,226 INFO    Thread-16 :46940 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_170244-2t9t2ufu/files/output.log
2024-01-31 17:05:28,989 DEBUG   HandlerThread:46940 [handler.py:handle_request():146] handle_request: status_report
